fine,Moran's I,P-value,num_cell,sample,region_abb,fullid
ExN-CA2,-0.033875112084098546,0.5566053828940085,33,HZ8M02,BF,HZ8M02_coorect_BF
ExN-L5-ET,-0.037401709541521465,0.903127700238892,27,HZ8M02,BF,HZ8M02_coorect_BF
ExN-L5/6-NP,-0.04621975920934134,0.4897762333915049,26,HZ8M02,BF,HZ8M02_coorect_BF
ExN-L6-CT,0.002297888551509557,6.104815933337402e-26,254,HZ8M02,ECT,HZ8M02_coorect_ECT
ExN-CA3,6.70188477881099e-05,3.4973026801073933e-07,443,HZ8M02,ECT,HZ8M02_coorect_ECT
ExN-Olf,-0.0003599678674080126,1.290884829732673e-09,407,HZ8M02,ECT,HZ8M02_coorect_ECT
ExN-L4/5-IT,-0.0014872104974979453,4.056133268243341e-05,274,HZ8M02,ECT,HZ8M02_coorect_ECT
ExN-L2/3-IT,-0.002765276804649371,0.06784092264864279,240,HZ8M02,ECT,HZ8M02_coorect_ECT
ExN-L5-ET,-0.0030046791839365514,0.3866712146132316,272,HZ8M02,ECT,HZ8M02_coorect_ECT
ExN-L6b,-0.006253321586782882,0.25270561135750513,126,HZ8M02,ECT,HZ8M02_coorect_ECT
ExN-CA2,-0.006287352400417703,0.15083056593351207,121,HZ8M02,ECT,HZ8M02_coorect_ECT
ExN-DG,-0.00680775582485909,0.7874176344636816,140,HZ8M02,ECT,HZ8M02_coorect_ECT
ExN-CA1,-0.00808534407716082,0.7977594051825835,118,HZ8M02,ECT,HZ8M02_coorect_ECT
ExN-L6-IT,-0.00875502953398267,0.06016861388497092,75,HZ8M02,ECT,HZ8M02_coorect_ECT
ExN-L5-IT,-0.011427761498967095,0.4330648657435856,74,HZ8M02,ECT,HZ8M02_coorect_ECT
ExN-L5/6-NP,-0.01363398810597397,0.13863169672306866,52,HZ8M02,ECT,HZ8M02_coorect_ECT
ExN-DEGLU-1,-0.047484659745627794,0.7410354628066314,21,HZ8M02,ECT,HZ8M02_coorect_ECT
ExN-DEGLU-2,-0.05047273730637193,0.3979751049150254,24,HZ8M02,ECT,HZ8M02_coorect_ECT
ExN-CA2,0.0046423398531349495,3.158409024647887e-216,1392,HZ8M02,HPF,HZ8M02_coorect_HPF
ExN-CA3,0.0007569472062400938,9.168272876480128e-44,2552,HZ8M02,HPF,HZ8M02_coorect_HPF
ExN-CA1,0.00024999011243553236,1.7425403556374465e-20,4120,HZ8M02,HPF,HZ8M02_coorect_HPF
ExN-DG,0.00019951721023875508,2.1549632357555685e-21,4906,HZ8M02,HPF,HZ8M02_coorect_HPF
ExN-Olf,-0.008432622190518142,0.00019975756280253082,25,HZ8M02,HPF,HZ8M02_coorect_HPF
ExN-L6b,-0.016595434196516375,0.8558457759177365,63,HZ8M02,HPF,HZ8M02_coorect_HPF
ExN-L5-ET,-0.019105711376658875,0.5620572518702792,62,HZ8M02,HPF,HZ8M02_coorect_HPF
ExN-DEGLU-2,-0.030723571081385265,0.28420270525517,27,HZ8M02,HPF,HZ8M02_coorect_HPF
ExN-L5-IT,-0.0341801074676404,0.5602466156662924,33,HZ8M02,HPF,HZ8M02_coorect_HPF
ExN-L5/6-NP,-0.05552986018690947,0.8204620158793337,18,HZ8M02,HPF,HZ8M02_coorect_HPF
ExN-L6-IT,-0.05640727840398982,0.9430642381728092,19,HZ8M02,HPF,HZ8M02_coorect_HPF
ExN-DEGLU-1,-0.0593630524004875,0.7197905458552187,19,HZ8M02,HPF,HZ8M02_coorect_HPF
ExN-L2/3-IT,-0.06306365243669586,0.7520643665006189,16,HZ8M02,HPF,HZ8M02_coorect_HPF
ExN-L5-IT,0.003100948576294922,7.114242904910988e-48,557,HZ8M02,RS,HZ8M02_coorect_RS
ExN-L5-ET,0.002436939860422842,1.3017060938506269e-164,1508,HZ8M02,RS,HZ8M02_coorect_RS
ExN-L2/3-IT,-0.0003801521027298653,1.5254279687631823e-06,315,HZ8M02,RS,HZ8M02_coorect_RS
ExN-CA3,-0.0015942063046819283,0.06160478685208486,415,HZ8M02,RS,HZ8M02_coorect_RS
ExN-L6-IT,-0.0019023475965793011,0.0037062397365933025,247,HZ8M02,RS,HZ8M02_coorect_RS
ExN-L6-CT,-0.001904986941443433,0.019976412565624733,341,HZ8M02,RS,HZ8M02_coorect_RS
ExN-L5/6-NP,-0.0021387598575869434,0.3867440594099928,402,HZ8M02,RS,HZ8M02_coorect_RS
ExN-CA2,-0.003992473313068445,0.00947198632228791,125,HZ8M02,RS,HZ8M02_coorect_RS
ExN-L4/5-IT,-0.004294713724998487,0.0032537216081036094,112,HZ8M02,RS,HZ8M02_coorect_RS
ExN-CA1,-0.005272066327794091,0.07396404330415061,124,HZ8M02,RS,HZ8M02_coorect_RS
ExN-L6b,-0.009373518826966099,0.869739956742177,111,HZ8M02,RS,HZ8M02_coorect_RS
ExN-DG,-0.01043247287400201,0.8462491028480904,93,HZ8M02,RS,HZ8M02_coorect_RS
ExN-DEGLU-1,-0.013362515586186542,0.87582562752127,78,HZ8M02,RS,HZ8M02_coorect_RS
ExN-DEGLU-2,-0.014936590195947437,0.3567377271893478,79,HZ8M02,RS,HZ8M02_coorect_RS
ExN-Olf,-0.02428445207983279,0.7206589698321033,40,HZ8M02,RS,HZ8M02_coorect_RS
ExN-CA3,0.018662499815784637,8.970567642256111e-238,291,HZ8M02,TH,HZ8M02_coorect_TH
ExN-DG,0.01249101149656016,1.5242328128008379e-59,148,HZ8M02,TH,HZ8M02_coorect_TH
ExN-DEGLU-2,0.009642568563300393,0.0,2846,HZ8M02,TH,HZ8M02_coorect_TH
ExN-DEGLU-1,0.006308074534837175,0.0,7228,HZ8M02,TH,HZ8M02_coorect_TH
ExN-CA2,0.005839864701347653,2.637379280909912e-33,168,HZ8M02,TH,HZ8M02_coorect_TH
ExN-L6b,-0.00026041428163805683,6.536907201656455e-09,175,HZ8M02,TH,HZ8M02_coorect_TH
ExN-CA1,-0.008804712294599488,0.011392814073217045,65,HZ8M02,TH,HZ8M02_coorect_TH
ExN-L5/6-NP,-0.010013278439279518,0.6444117296017411,87,HZ8M02,TH,HZ8M02_coorect_TH
ExN-L5-ET,-0.022214128708724065,0.9297939048681505,47,HZ8M02,TH,HZ8M02_coorect_TH
ExN-Olf,-0.039632177821105646,0.13748421221605264,20,HZ8M02,TH,HZ8M02_coorect_TH
ExN-L5-IT,-0.0629911928902497,0.9567571682367426,17,HZ8M02,TH,HZ8M02_coorect_TH
ExN-L6-CT,-0.07638505301490159,0.7677995196450926,15,HZ8M02,TH,HZ8M02_coorect_TH
ExN-L6-IT,-0.09302552799305984,0.8608681815654488,12,HZ8M02,TH,HZ8M02_coorect_TH
ExN-DEGLU-1,0.009453243980061763,0.0,834,HZ8M03,BF,HZ8M03_coorect_BF
ExN-DEGLU-2,0.006048107766244261,9.947520773438109e-179,734,HZ8M03,BF,HZ8M03_coorect_BF
ExN-CA3,-0.014125989684550972,0.0005777075975940397,32,HZ8M03,BF,HZ8M03_coorect_BF
ExN-L6b,-0.016798269655124848,0.21907060061671957,50,HZ8M03,BF,HZ8M03_coorect_BF
ExN-DG,-0.043352366641266335,0.7454305355764754,25,HZ8M03,BF,HZ8M03_coorect_BF
ExN-CA1,-0.07949879308128632,0.4850239477276007,15,HZ8M03,BF,HZ8M03_coorect_BF
ExN-L5/6-NP,-0.08513030639746297,0.9075666192252274,13,HZ8M03,BF,HZ8M03_coorect_BF
ExN-CA2,-0.08903106824263989,0.8789736318600794,12,HZ8M03,BF,HZ8M03_coorect_BF
ExN-CA3,0.005159566236338613,0.0,1622,HZ8M03,PFC,HZ8M03_coorect_PFC
ExN-CA1,0.004035485157711743,1.2566873150882807e-66,581,HZ8M03,PFC,HZ8M03_coorect_PFC
ExN-DG,0.002020586042648713,1.5020396430864223e-15,263,HZ8M03,PFC,HZ8M03_coorect_PFC
ExN-L5-IT,0.0015056763978001425,4.4755111835801014e-42,683,HZ8M03,PFC,HZ8M03_coorect_PFC
ExN-L5-ET,0.0007569702135834945,2.911991231728799e-51,1459,HZ8M03,PFC,HZ8M03_coorect_PFC
ExN-L6-CT,0.000196466173859792,8.860202169523244e-17,956,HZ8M03,PFC,HZ8M03_coorect_PFC
ExN-L2/3-IT,-0.0001861479995868424,3.931646572194296e-08,1180,HZ8M03,PFC,HZ8M03_coorect_PFC
ExN-L6-IT,-0.0005955463878952942,7.846057156762674e-08,318,HZ8M03,PFC,HZ8M03_coorect_PFC
ExN-L5/6-NP,-0.0008931024396981243,0.00015686518926698968,450,HZ8M03,PFC,HZ8M03_coorect_PFC
ExN-L4/5-IT,-0.000963208314525875,5.04841892038607e-06,396,HZ8M03,PFC,HZ8M03_coorect_PFC
ExN-DEGLU-1,-0.001986802834467439,0.07415938148922502,335,HZ8M03,PFC,HZ8M03_coorect_PFC
ExN-Olf,-0.0021482792385146385,1.5604459249811284e-05,183,HZ8M03,PFC,HZ8M03_coorect_PFC
ExN-CA2,-0.0025384436193780285,0.026127821782905243,209,HZ8M03,PFC,HZ8M03_coorect_PFC
ExN-DEGLU-2,-0.005751008578383756,0.41351809506521076,148,HZ8M03,PFC,HZ8M03_coorect_PFC
ExN-L6b,-0.008575080153334278,0.6263981699339244,129,HZ8M03,PFC,HZ8M03_coorect_PFC
ExN-DEGLU-2,0.002462408182200785,7.887237943195019e-22,305,HZ8M03,STR,HZ8M03_coorect_STR
ExN-DEGLU-1,0.000813579699747405,9.524413518468076e-29,1463,HZ8M03,STR,HZ8M03_coorect_STR
ExN-CA1,-0.0005299646834546151,0.003133864683693069,750,HZ8M03,STR,HZ8M03_coorect_STR
ExN-CA2,-0.001062876662144293,0.01652302071313145,507,HZ8M03,STR,HZ8M03_coorect_STR
ExN-DG,-0.0013263974957653793,0.10888287194759186,536,HZ8M03,STR,HZ8M03_coorect_STR
ExN-L6b,-0.0020497934603473174,0.04933206426949504,346,HZ8M03,STR,HZ8M03_coorect_STR
ExN-CA3,-0.0023502995361868017,0.1824718679078452,312,HZ8M03,STR,HZ8M03_coorect_STR
ExN-Olf,-0.01531276750421697,0.9083226864229792,65,HZ8M03,STR,HZ8M03_coorect_STR
ExN-L6-CT,-0.01876795997983504,0.277897999563676,39,HZ8M03,STR,HZ8M03_coorect_STR
ExN-L5/6-NP,-0.03804551035727651,0.3617341803158072,23,HZ8M03,STR,HZ8M03_coorect_STR
ExN-L5-ET,-0.08194130490541879,0.40972136048693075,15,HZ8M03,STR,HZ8M03_coorect_STR
ExN-DEGLU-1,0.0029604910405186644,2.4123946770155325e-43,576,HZ8M04,BF,HZ8M04_coorect_BF
ExN-DEGLU-2,0.0021420873370039317,6.2769166843913e-51,876,HZ8M04,BF,HZ8M04_coorect_BF
ExN-L6b,-0.008657917047189143,0.381004067292954,92,HZ8M04,BF,HZ8M04_coorect_BF
ExN-CA3,-0.009187300607628261,0.009307936231421154,62,HZ8M04,BF,HZ8M04_coorect_BF
ExN-CA2,-0.028621283568956463,0.027506453343983907,25,HZ8M04,BF,HZ8M04_coorect_BF
ExN-DG,-0.04270880898386133,0.2061073414733129,20,HZ8M04,BF,HZ8M04_coorect_BF
ExN-L5/6-NP,-0.04756330714342388,0.4578765093686977,25,HZ8M04,BF,HZ8M04_coorect_BF
ExN-L5-ET,-0.10077618055546482,0.9681054787173633,11,HZ8M04,BF,HZ8M04_coorect_BF
ExN-CA3,0.0010329608135134954,3.934811572522425e-14,409,HZ8M04,ECT,HZ8M04_coorect_ECT
ExN-L5-ET,-1.1720745568984581e-05,6.520661753932469e-10,277,HZ8M04,ECT,HZ8M04_coorect_ECT
ExN-Olf,-0.001185068048401048,0.0006627081831738652,371,HZ8M04,ECT,HZ8M04_coorect_ECT
ExN-L2/3-IT,-0.00180944511600985,2.7227625854142696e-05,166,HZ8M04,ECT,HZ8M04_coorect_ECT
ExN-L4/5-IT,-0.0021248201432139857,0.0001948888324412128,192,HZ8M04,ECT,HZ8M04_coorect_ECT
ExN-L6-CT,-0.002497627245617569,0.011273161922781985,250,HZ8M04,ECT,HZ8M04_coorect_ECT
ExN-CA1,-0.010859103172836638,0.2083486612841281,75,HZ8M04,ECT,HZ8M04_coorect_ECT
ExN-DG,-0.012025257433400164,0.8331734432097593,81,HZ8M04,ECT,HZ8M04_coorect_ECT
ExN-CA2,-0.01278016892681039,0.9258066842405039,78,HZ8M04,ECT,HZ8M04_coorect_ECT
ExN-L5/6-NP,-0.015299506468432126,0.555984455841157,58,HZ8M04,ECT,HZ8M04_coorect_ECT
ExN-L6b,-0.015586220721515411,0.31829997331293003,55,HZ8M04,ECT,HZ8M04_coorect_ECT
ExN-L5-IT,-0.020242193266010074,0.4861859574411197,56,HZ8M04,ECT,HZ8M04_coorect_ECT
ExN-DEGLU-2,-0.030986042992251557,0.5072722138696089,30,HZ8M04,ECT,HZ8M04_coorect_ECT
ExN-L6-IT,-0.0372706259319945,0.7128747883669377,30,HZ8M04,ECT,HZ8M04_coorect_ECT
ExN-DEGLU-1,-0.08037254427756138,0.34144902281832823,12,HZ8M04,ECT,HZ8M04_coorect_ECT
ExN-DG,0.0008939310499675757,5.454483610412636e-136,4373,HZ8M04,HPF,HZ8M04_coorect_HPF
ExN-CA1,0.0004553673589641385,3.7545970112328707e-28,2737,HZ8M04,HPF,HZ8M04_coorect_HPF
ExN-CA3,-8.793177765694124e-05,3.544849572219451e-05,1817,HZ8M04,HPF,HZ8M04_coorect_HPF
ExN-CA2,-0.0004490930594586733,0.013417574393323138,886,HZ8M04,HPF,HZ8M04_coorect_HPF
ExN-DEGLU-2,-0.021975135962062842,0.21107513906789477,34,HZ8M04,HPF,HZ8M04_coorect_HPF
ExN-L6b,-0.03212954110774526,0.3802927235837751,37,HZ8M04,HPF,HZ8M04_coorect_HPF
ExN-Olf,-0.03402337317119537,0.04427408601888212,20,HZ8M04,HPF,HZ8M04_coorect_HPF
ExN-L6-IT,-0.0352023856360919,0.7873899971448061,28,HZ8M04,HPF,HZ8M04_coorect_HPF
ExN-DEGLU-1,-0.03823363923245907,0.4155576644564011,23,HZ8M04,HPF,HZ8M04_coorect_HPF
ExN-L5/6-NP,-0.06098125009755132,0.004844627700618469,11,HZ8M04,HPF,HZ8M04_coorect_HPF
ExN-L5-ET,0.0015916602022041915,6.229594156115465e-66,951,HZ8M04,RS,HZ8M04_coorect_RS
ExN-L5-IT,1.945769291813336e-06,2.5287761947627584e-11,322,HZ8M04,RS,HZ8M04_coorect_RS
ExN-CA3,-0.0016123075825799692,0.00024774504850980864,188,HZ8M04,RS,HZ8M04_coorect_RS
ExN-L6-CT,-0.0018543864174416637,0.0014189139762453443,288,HZ8M04,RS,HZ8M04_coorect_RS
ExN-L5/6-NP,-0.002025845686955501,0.03821120668522471,330,HZ8M04,RS,HZ8M04_coorect_RS
ExN-L6-IT,-0.0025363489383279595,0.004891329961634677,180,HZ8M04,RS,HZ8M04_coorect_RS
ExN-L2/3-IT,-0.003017963377564856,0.46348327534563594,296,HZ8M04,RS,HZ8M04_coorect_RS
ExN-DEGLU-2,-0.008506496375070949,0.8353510216844542,113,HZ8M04,RS,HZ8M04_coorect_RS
ExN-DEGLU-1,-0.00943734675160382,0.7046985049487297,114,HZ8M04,RS,HZ8M04_coorect_RS
ExN-L4/5-IT,-0.013690212782066134,0.6707792847136043,69,HZ8M04,RS,HZ8M04_coorect_RS
ExN-CA1,-0.014935140904590038,0.5323445158596796,77,HZ8M04,RS,HZ8M04_coorect_RS
ExN-Olf,-0.017801282690441064,0.09028251406774195,40,HZ8M04,RS,HZ8M04_coorect_RS
ExN-DG,-0.02543899938998399,0.330900758005922,34,HZ8M04,RS,HZ8M04_coorect_RS
ExN-L6b,-0.026541017139590072,0.8596940259766761,40,HZ8M04,RS,HZ8M04_coorect_RS
ExN-CA2,-0.028600988713089852,0.4122127792528546,42,HZ8M04,RS,HZ8M04_coorect_RS
ExN-DEGLU-2,0.01593462256477123,0.0,2079,HZ8M04,TH,HZ8M04_coorect_TH
ExN-CA3,0.006190517583310816,5.9837543983701565e-65,385,HZ8M04,TH,HZ8M04_coorect_TH
ExN-DEGLU-1,0.0031081531802934865,0.0,6627,HZ8M04,TH,HZ8M04_coorect_TH
ExN-L6b,0.0008004681426453751,3.007816976705109e-10,252,HZ8M04,TH,HZ8M04_coorect_TH
ExN-CA2,0.0003787215712343345,2.6464255006925972e-11,188,HZ8M04,TH,HZ8M04_coorect_TH
ExN-DG,-0.009668715984314524,0.49124883493114213,93,HZ8M04,TH,HZ8M04_coorect_TH
ExN-CA1,-0.014939784678578864,0.05222341592485691,49,HZ8M04,TH,HZ8M04_coorect_TH
ExN-L5/6-NP,-0.021554042120097677,0.6987207596782669,44,HZ8M04,TH,HZ8M04_coorect_TH
ExN-Olf,-0.042023229292998045,0.6172351576269788,23,HZ8M04,TH,HZ8M04_coorect_TH
ExN-L6-IT,-0.05106399761648836,0.040752043561746186,12,HZ8M04,TH,HZ8M04_coorect_TH
ExN-L5-ET,-0.07048734522520389,0.10202388216912,11,HZ8M04,TH,HZ8M04_coorect_TH
ExN-DEGLU-1,0.0022143447512956408,2.3152851365802148e-83,1347,HZ8M05,BF,HZ8M05_coorect_BF
ExN-DEGLU-2,0.0013778940415039062,2.418942052171835e-34,1003,HZ8M05,BF,HZ8M05_coorect_BF
ExN-DG,-0.017729249663865337,0.10398164301464945,41,HZ8M05,BF,HZ8M05_coorect_BF
ExN-L6b,-0.019627861277845653,0.4186606061909294,60,HZ8M05,BF,HZ8M05_coorect_BF
ExN-CA2,-0.02094704907132971,0.4633056943154671,55,HZ8M05,BF,HZ8M05_coorect_BF
ExN-CA3,-0.024029182978476074,0.814134966040643,41,HZ8M05,BF,HZ8M05_coorect_BF
ExN-L5/6-NP,-0.037020894067116936,0.8544147133763788,27,HZ8M05,BF,HZ8M05_coorect_BF
ExN-CA1,-0.0621910408247209,0.5525085930088904,19,HZ8M05,BF,HZ8M05_coorect_BF
ExN-Olf,-0.08089160628593746,0.19777053457344107,16,HZ8M05,BF,HZ8M05_coorect_BF
ExN-L5-IT,-0.1200379752544999,0.2089623973285677,11,HZ8M05,BF,HZ8M05_coorect_BF
ExN-CA3,0.001590338446624724,1.564339527980166e-89,1572,HZ8M05,PFC,HZ8M05_coorect_PFC
ExN-L5-ET,0.00028168791904762286,3.93795370272324e-19,1815,HZ8M05,PFC,HZ8M05_coorect_PFC
ExN-L2/3-IT,0.00018998063069078193,3.9310026153238776e-11,791,HZ8M05,PFC,HZ8M05_coorect_PFC
ExN-CA1,9.33569143666183e-05,1.5647832915018123e-07,498,HZ8M05,PFC,HZ8M05_coorect_PFC
ExN-L4/5-IT,-0.0003298102149555409,4.512211381777637e-06,584,HZ8M05,PFC,HZ8M05_coorect_PFC
ExN-L6-CT,-0.0006967771800975797,0.0085303128644443,809,HZ8M05,PFC,HZ8M05_coorect_PFC
ExN-L6-IT,-0.0009799806434422527,0.00033197391708963346,424,HZ8M05,PFC,HZ8M05_coorect_PFC
ExN-L5-IT,-0.001300412835481461,0.025403479861858126,481,HZ8M05,PFC,HZ8M05_coorect_PFC
ExN-DG,-0.0026091201281505374,0.29783816811461483,295,HZ8M05,PFC,HZ8M05_coorect_PFC
ExN-DEGLU-1,-0.002869976908771737,0.9628179794335293,346,HZ8M05,PFC,HZ8M05_coorect_PFC
ExN-L5/6-NP,-0.0030205158225314536,0.39922543353800855,284,HZ8M05,PFC,HZ8M05_coorect_PFC
ExN-CA2,-0.004492609377513401,0.6798384188585875,206,HZ8M05,PFC,HZ8M05_coorect_PFC
ExN-DEGLU-2,-0.00497625631700419,0.16076437320722126,146,HZ8M05,PFC,HZ8M05_coorect_PFC
ExN-Olf,-0.006235935407710928,0.6035064075262804,147,HZ8M05,PFC,HZ8M05_coorect_PFC
ExN-L6b,-0.02178503437218289,0.9339912482176689,46,HZ8M05,PFC,HZ8M05_coorect_PFC
ExN-DG,0.007459830766726487,0.0,1076,HZ8M05,STR,HZ8M05_coorect_STR
ExN-DEGLU-2,0.0003527821694034044,2.628218106515391e-08,386,HZ8M05,STR,HZ8M05_coorect_STR
ExN-Olf,-3.0585411096298746e-05,1.269027697825236e-08,414,HZ8M05,STR,HZ8M05_coorect_STR
ExN-CA1,-6.455333259074988e-05,8.358980139050088e-07,1593,HZ8M05,STR,HZ8M05_coorect_STR
ExN-CA3,-0.0003479094337999378,0.0012464623190583158,1149,HZ8M05,STR,HZ8M05_coorect_STR
ExN-DEGLU-1,-0.0005064317854670739,0.004418534686806715,840,HZ8M05,STR,HZ8M05_coorect_STR
ExN-CA2,-0.0009642902820225124,0.28088468745282,816,HZ8M05,STR,HZ8M05_coorect_STR
ExN-L6b,-0.004959798087300773,0.35579674133291594,235,HZ8M05,STR,HZ8M05_coorect_STR
ExN-L5-ET,-0.005252916214174176,0.47966248322374194,167,HZ8M05,STR,HZ8M05_coorect_STR
ExN-L2/3-IT,-0.00658221389083712,0.4212186126544153,131,HZ8M05,STR,HZ8M05_coorect_STR
ExN-L6-IT,-0.011352314684976498,0.723357819214836,84,HZ8M05,STR,HZ8M05_coorect_STR
ExN-L5/6-NP,-0.012525283141326437,0.9143147345271655,79,HZ8M05,STR,HZ8M05_coorect_STR
ExN-L5-IT,-0.02159899828714,0.8487800077847594,50,HZ8M05,STR,HZ8M05_coorect_STR
ExN-L6-CT,-0.0243805719474123,0.9979693151094469,42,HZ8M05,STR,HZ8M05_coorect_STR
ExN-L4/5-IT,-0.025756969097153665,0.6066087766048334,44,HZ8M05,STR,HZ8M05_coorect_STR
ExN-DEGLU-1,0.007334280232127774,2.4434280717041442e-154,559,HZ8M06,BF,HZ8M06_coorect_BF
ExN-DEGLU-2,0.005513327652038811,0.0,1324,HZ8M06,BF,HZ8M06_coorect_BF
ExN-L6b,-0.005712286320514829,0.06575792578773117,105,HZ8M06,BF,HZ8M06_coorect_BF
ExN-CA2,-0.009872797019524423,0.0005541794360787292,37,HZ8M06,BF,HZ8M06_coorect_BF
ExN-L6-IT,-0.037027602614465714,0.00540583923227436,16,HZ8M06,BF,HZ8M06_coorect_BF
ExN-DG,-0.03891569535940908,0.1617277426950059,21,HZ8M06,BF,HZ8M06_coorect_BF
ExN-L5/6-NP,-0.044592465159768724,0.35426405617246537,20,HZ8M06,BF,HZ8M06_coorect_BF
ExN-CA3,-0.04948285372193159,0.5018738935160196,19,HZ8M06,BF,HZ8M06_coorect_BF
ExN-L2/3-IT,0.005474311929203227,5.890620016540427e-19,175,HZ8M06,ECT,HZ8M06_coorect_ECT
ExN-CA3,0.0015493806320918309,1.29891917654242e-25,559,HZ8M06,ECT,HZ8M06_coorect_ECT
ExN-Olf,-0.00015469756371996516,5.599770776391817e-08,460,HZ8M06,ECT,HZ8M06_coorect_ECT
ExN-L4/5-IT,-0.0015550007591851906,0.0010799334575005964,299,HZ8M06,ECT,HZ8M06_coorect_ECT
ExN-L6-CT,-0.0025841220981729232,0.07604786670012442,284,HZ8M06,ECT,HZ8M06_coorect_ECT
ExN-DG,-0.0038232278449055004,0.0022486910869271965,99,HZ8M06,ECT,HZ8M06_coorect_ECT
ExN-L5-ET,-0.0051694103690885325,0.6046130190006266,211,HZ8M06,ECT,HZ8M06_coorect_ECT
ExN-L6b,-0.012891447641262998,0.6112211863765,86,HZ8M06,ECT,HZ8M06_coorect_ECT
ExN-L5-IT,-0.013866620934867187,0.6924745163395383,67,HZ8M06,ECT,HZ8M06_coorect_ECT
ExN-CA2,-0.014992733891897498,0.2895188390270762,80,HZ8M06,ECT,HZ8M06_coorect_ECT
ExN-DEGLU-2,-0.015170757930616244,0.007245588096126505,37,HZ8M06,ECT,HZ8M06_coorect_ECT
ExN-L5/6-NP,-0.016909075190329897,0.7580472492071307,56,HZ8M06,ECT,HZ8M06_coorect_ECT
ExN-CA1,-0.017616944173628857,0.8961572763221224,59,HZ8M06,ECT,HZ8M06_coorect_ECT
ExN-L6-IT,-0.02849161789752784,0.700364021367874,39,HZ8M06,ECT,HZ8M06_coorect_ECT
ExN-CA2,0.005744495409062701,5.9519084649760445e-80,732,HZ8M06,HPF,HZ8M06_coorect_HPF
ExN-CA3,0.0008437575064183081,4.9937611856066967e-39,2037,HZ8M06,HPF,HZ8M06_coorect_HPF
ExN-CA1,0.00010298963068610942,4.9440460498526575e-11,3369,HZ8M06,HPF,HZ8M06_coorect_HPF
ExN-DG,-9.629519615599123e-05,0.0036679912892626895,3476,HZ8M06,HPF,HZ8M06_coorect_HPF
ExN-L6-IT,-0.027477735126176905,0.11685557331428019,22,HZ8M06,HPF,HZ8M06_coorect_HPF
ExN-L2/3-IT,-0.031010700610615394,0.3493685172422146,29,HZ8M06,HPF,HZ8M06_coorect_HPF
ExN-L6b,-0.038246548795876245,0.4158881397010139,33,HZ8M06,HPF,HZ8M06_coorect_HPF
ExN-Olf,-0.055988950455651776,0.32542475932229575,15,HZ8M06,HPF,HZ8M06_coorect_HPF
ExN-DEGLU-2,-0.06274840037209013,0.9806606603970442,17,HZ8M06,HPF,HZ8M06_coorect_HPF
ExN-L5/6-NP,-0.08344261707193126,0.656089138787854,12,HZ8M06,HPF,HZ8M06_coorect_HPF
ExN-L2/3-IT,0.007380377240161799,2.7163225141418946e-100,370,HZ8M06,RS,HZ8M06_coorect_RS
ExN-L5-ET,0.002542262582871008,2.675096479833854e-138,1142,HZ8M06,RS,HZ8M06_coorect_RS
ExN-CA3,0.0020006022353785545,7.125985125697524e-14,254,HZ8M06,RS,HZ8M06_coorect_RS
ExN-L5-IT,0.0013713324528418223,2.2513900729763544e-22,398,HZ8M06,RS,HZ8M06_coorect_RS
ExN-L5/6-NP,-0.0003713112154393167,8.076567152565154e-07,459,HZ8M06,RS,HZ8M06_coorect_RS
ExN-L6-CT,-0.0005445223648913864,9.912452660859959e-08,321,HZ8M06,RS,HZ8M06_coorect_RS
ExN-L6-IT,-0.0013194962948797242,0.0009995409067370328,196,HZ8M06,RS,HZ8M06_coorect_RS
ExN-CA1,-0.004031381482753177,7.260359025725741e-06,60,HZ8M06,RS,HZ8M06_coorect_RS
ExN-Olf,-0.012311773753210712,0.07237488751118246,57,HZ8M06,RS,HZ8M06_coorect_RS
ExN-L4/5-IT,-0.013407612343028504,0.7045712542983855,71,HZ8M06,RS,HZ8M06_coorect_RS
ExN-DEGLU-2,-0.015608864674053632,0.22521881088935725,51,HZ8M06,RS,HZ8M06_coorect_RS
ExN-L6b,-0.021729452730776415,0.45008144068062683,55,HZ8M06,RS,HZ8M06_coorect_RS
ExN-CA2,-0.023493864340203813,0.956513278934988,44,HZ8M06,RS,HZ8M06_coorect_RS
ExN-DG,-0.030220102833844048,0.8832616095374883,33,HZ8M06,RS,HZ8M06_coorect_RS
ExN-DEGLU-1,-0.03614527389163184,0.42373871238612304,32,HZ8M06,RS,HZ8M06_coorect_RS
ExN-DEGLU-2,0.009097297592593418,0.0,1784,HZ8M06,TH,HZ8M06_coorect_TH
ExN-DEGLU-1,0.0016694487412223379,0.0,6471,HZ8M06,TH,HZ8M06_coorect_TH
ExN-L6b,-0.0033831300106544277,0.1477819189884132,206,HZ8M06,TH,HZ8M06_coorect_TH
ExN-CA3,-0.004413469022003004,0.11809363761701347,151,HZ8M06,TH,HZ8M06_coorect_TH
ExN-CA2,-0.0076433258218094715,0.8541612101840298,136,HZ8M06,TH,HZ8M06_coorect_TH
ExN-DG,-0.012433397139623879,0.37888289298305444,63,HZ8M06,TH,HZ8M06_coorect_TH
ExN-L5/6-NP,-0.020685073627747592,0.4778933369024134,41,HZ8M06,TH,HZ8M06_coorect_TH
ExN-L6-IT,-0.05972677705349988,0.45743253928844974,15,HZ8M06,TH,HZ8M06_coorect_TH
ExN-CA1,-0.0629253758288955,0.048385142854716935,21,HZ8M06,TH,HZ8M06_coorect_TH
