,Moran's I,P-value,num_cell,sample_region,sample,region,month
InN,0.15128659339116302,1.1674534829924306e-46,3880.0,HZ3M05_Basal forebrain,HZ3M05,Basal forebrain,3M
Olig,0.13878415532602412,2.6469349780469726e-27,2194.0,HZ3M05_Basal forebrain,HZ3M05,Basal forebrain,3M
ExN,0.10509266838547991,7.724885310579934e-06,1641.0,HZ3M05_Basal forebrain,HZ3M05,Basal forebrain,3M
Micro,0.09439073560399891,0.1712423354416478,212.0,HZ3M05_Basal forebrain,HZ3M05,Basal forebrain,3M
Astro,0.06989875813674044,0.007166232030490021,1037.0,HZ3M05_Basal forebrain,HZ3M05,Basal forebrain,3M
OPC,-0.05965367663547493,0.5670286622719618,244.0,HZ3M05_Basal forebrain,HZ3M05,Basal forebrain,3M
Endo,-0.15307791821778494,0.4279597926115062,109.0,HZ3M05_Basal forebrain,HZ3M05,Basal forebrain,3M
InN,0.495672387438663,0.38082214257655056,13.0,HZ3M05_Hippocampal formation,HZ3M05,Hippocampal formation,3M
Astro,0.17241224503834207,0.1051879615001497,33.0,HZ3M05_Hippocampal formation,HZ3M05,Hippocampal formation,3M
ExN,0.03315462102173663,0.779437270370039,67.0,HZ3M05_Hippocampal formation,HZ3M05,Hippocampal formation,3M
SMC,0.2972289130091903,3.3945717611063394e-05,245.0,HZ3M05_Prefrontal cortex,HZ3M05,Prefrontal cortex,3M
OPC,0.27895674533924447,0.00010071968963657729,542.0,HZ3M05_Prefrontal cortex,HZ3M05,Prefrontal cortex,3M
Astro,0.15663548734744542,2.5761802957651512e-27,2952.0,HZ3M05_Prefrontal cortex,HZ3M05,Prefrontal cortex,3M
Peri,0.11932957827518248,1.6368981264716537e-11,2472.0,HZ3M05_Prefrontal cortex,HZ3M05,Prefrontal cortex,3M
Endo,0.11378311119216993,0.21883017505633273,346.0,HZ3M05_Prefrontal cortex,HZ3M05,Prefrontal cortex,3M
Micro,0.0653941877670642,0.04016502743069796,982.0,HZ3M05_Prefrontal cortex,HZ3M05,Prefrontal cortex,3M
ExN,0.06252613075107219,1.7893432025361218e-85,25537.0,HZ3M05_Prefrontal cortex,HZ3M05,Prefrontal cortex,3M
InN,0.061324664057276504,1.299353723350485e-09,5947.0,HZ3M05_Prefrontal cortex,HZ3M05,Prefrontal cortex,3M
Olig,0.03618561719420006,0.002058271105537491,3131.0,HZ3M05_Prefrontal cortex,HZ3M05,Prefrontal cortex,3M
MSN,-0.02879418629846376,0.9225329236353768,90.0,HZ3M05_Prefrontal cortex,HZ3M05,Prefrontal cortex,3M
Peri,0.3659122618883126,4.81680245528932e-281,5688.0,HZ3M05_Striatum,HZ3M05,Striatum,3M
SMC,0.290650194599558,1.6620331217071092e-14,543.0,HZ3M05_Striatum,HZ3M05,Striatum,3M
InN,0.16325000548468166,4.3462878128754044e-86,7718.0,HZ3M05_Striatum,HZ3M05,Striatum,3M
Astro,0.1572066482224885,2.7239667010285355e-49,4373.0,HZ3M05_Striatum,HZ3M05,Striatum,3M
Endo,0.1444118289067282,0.0019132508631323896,875.0,HZ3M05_Striatum,HZ3M05,Striatum,3M
OPC,0.1307208718036855,0.012239416449046312,760.0,HZ3M05_Striatum,HZ3M05,Striatum,3M
MSN,0.08987030231677733,1.3700858535889945e-61,12032.0,HZ3M05_Striatum,HZ3M05,Striatum,3M
ExN,0.08501877842823612,1.609782446795352e-15,6380.0,HZ3M05_Striatum,HZ3M05,Striatum,3M
Olig,0.07431164087715764,3.758692849547568e-29,7582.0,HZ3M05_Striatum,HZ3M05,Striatum,3M
Micro,0.03747019919362328,0.17296165755549175,1136.0,HZ3M05_Striatum,HZ3M05,Striatum,3M
MSN,0.6933233907833304,0.0014344805742143923,60.0,HZ3M06_Entorhinal area,HZ3M06,Entorhinal area,3M
SMC,0.3640957667496799,0.10965494381042398,31.0,HZ3M06_Entorhinal area,HZ3M06,Entorhinal area,3M
Peri,0.25556385588596947,0.06935509150785499,72.0,HZ3M06_Entorhinal area,HZ3M06,Entorhinal area,3M
OPC,0.22771712028589006,0.45171268960897004,36.0,HZ3M06_Entorhinal area,HZ3M06,Entorhinal area,3M
Astro,0.22754105022046445,0.005696505310663292,154.0,HZ3M06_Entorhinal area,HZ3M06,Entorhinal area,3M
InN,0.1661662166989538,0.0032086607829740904,280.0,HZ3M06_Entorhinal area,HZ3M06,Entorhinal area,3M
ExN,0.08561211823475857,0.0006517607207389846,811.0,HZ3M06_Entorhinal area,HZ3M06,Entorhinal area,3M
Endo,-0.003069556191632811,0.9418701048720725,15.0,HZ3M06_Entorhinal area,HZ3M06,Entorhinal area,3M
Olig,-0.1371064176532181,0.8600491705924808,19.0,HZ3M06_Entorhinal area,HZ3M06,Entorhinal area,3M
Micro,-0.16666013760746012,0.5176980170231279,37.0,HZ3M06_Entorhinal area,HZ3M06,Entorhinal area,3M
SMC,0.33104515609076424,0.000449895064693663,219.0,HZ3M06_Hippocampal formation,HZ3M06,Hippocampal formation,3M
InN,0.1727843079592093,5.19219723966424e-09,1278.0,HZ3M06_Hippocampal formation,HZ3M06,Hippocampal formation,3M
Endo,0.09965173240621186,0.3201581726070588,305.0,HZ3M06_Hippocampal formation,HZ3M06,Hippocampal formation,3M
ExN,0.09330517116052522,7.1477378647169475e-53,8955.0,HZ3M06_Hippocampal formation,HZ3M06,Hippocampal formation,3M
Peri,0.08602855055181735,0.00046420186706588184,1547.0,HZ3M06_Hippocampal formation,HZ3M06,Hippocampal formation,3M
Olig,0.0715744346495493,6.357138064347585e-08,2400.0,HZ3M06_Hippocampal formation,HZ3M06,Hippocampal formation,3M
MSN,0.07050563594954704,0.13527052098106085,740.0,HZ3M06_Hippocampal formation,HZ3M06,Hippocampal formation,3M
Astro,0.035092934427012244,0.030191018838913695,2226.0,HZ3M06_Hippocampal formation,HZ3M06,Hippocampal formation,3M
Micro,-0.014998591473254995,0.6672373522295897,926.0,HZ3M06_Hippocampal formation,HZ3M06,Hippocampal formation,3M
OPC,-0.08794316569082312,0.307895504568916,326.0,HZ3M06_Hippocampal formation,HZ3M06,Hippocampal formation,3M
Endo,0.17002317885527604,0.2878796066454231,172.0,HZ3M06_Prefrontal cortex,HZ3M06,Prefrontal cortex,3M
OPC,0.08984031365601837,0.428025711404758,245.0,HZ3M06_Prefrontal cortex,HZ3M06,Prefrontal cortex,3M
MSN,0.08120450446905109,0.02900916830320217,1190.0,HZ3M06_Prefrontal cortex,HZ3M06,Prefrontal cortex,3M
ExN,0.05869781270956534,1.1401465980543096e-69,21627.0,HZ3M06_Prefrontal cortex,HZ3M06,Prefrontal cortex,3M
InN,0.051246214673949825,1.692089527640831e-05,4673.0,HZ3M06_Prefrontal cortex,HZ3M06,Prefrontal cortex,3M
Micro,0.04357066677109328,0.3163039259746122,607.0,HZ3M06_Prefrontal cortex,HZ3M06,Prefrontal cortex,3M
Peri,0.040060180387182134,0.3080442241726423,876.0,HZ3M06_Prefrontal cortex,HZ3M06,Prefrontal cortex,3M
SMC,0.03373812022334412,0.7734017908350147,160.0,HZ3M06_Prefrontal cortex,HZ3M06,Prefrontal cortex,3M
Olig,0.017086581961188767,0.3099394723473545,1400.0,HZ3M06_Prefrontal cortex,HZ3M06,Prefrontal cortex,3M
Astro,-0.018713569673341784,0.5509481123822568,1103.0,HZ3M06_Prefrontal cortex,HZ3M06,Prefrontal cortex,3M
Peri,0.1777756060537184,5.326777039425802e-05,518.0,HZ3M06_Retrosplenial area,HZ3M06,Retrosplenial area,3M
ExN,0.11354650500814113,3.780157948015959e-24,3417.0,HZ3M06_Retrosplenial area,HZ3M06,Retrosplenial area,3M
InN,0.08334959692474277,0.000180188955340848,1471.0,HZ3M06_Retrosplenial area,HZ3M06,Retrosplenial area,3M
Astro,0.06754587314346451,0.032217312484650755,742.0,HZ3M06_Retrosplenial area,HZ3M06,Retrosplenial area,3M
SMC,0.06521222987803389,0.45323250165813667,114.0,HZ3M06_Retrosplenial area,HZ3M06,Retrosplenial area,3M
MSN,0.05387710671444421,0.5116165588940392,318.0,HZ3M06_Retrosplenial area,HZ3M06,Retrosplenial area,3M
Olig,0.04290399475558481,0.14979696808990772,594.0,HZ3M06_Retrosplenial area,HZ3M06,Retrosplenial area,3M
Endo,0.02159049525358584,0.8946922729346838,71.0,HZ3M06_Retrosplenial area,HZ3M06,Retrosplenial area,3M
OPC,-0.05607595175872106,0.7958504460243219,117.0,HZ3M06_Retrosplenial area,HZ3M06,Retrosplenial area,3M
Micro,-0.060763227190057716,0.2679629327378984,329.0,HZ3M06_Retrosplenial area,HZ3M06,Retrosplenial area,3M
InN,0.4805321426433697,2.257764189555008e-18,324.0,HZ3M06_Striatum,HZ3M06,Striatum,3M
Astro,0.4461233131808303,9.867053477549682e-16,296.0,HZ3M06_Striatum,HZ3M06,Striatum,3M
Peri,0.4390272479305811,6.228043826315084e-20,345.0,HZ3M06_Striatum,HZ3M06,Striatum,3M
Endo,0.4041809986520561,0.08344668222804599,44.0,HZ3M06_Striatum,HZ3M06,Striatum,3M
OPC,0.3131453985848691,0.10936156266304489,29.0,HZ3M06_Striatum,HZ3M06,Striatum,3M
ExN,0.2794758013495129,0.00038122337681418075,225.0,HZ3M06_Striatum,HZ3M06,Striatum,3M
Olig,0.15671934697968684,2.989148547504757e-06,411.0,HZ3M06_Striatum,HZ3M06,Striatum,3M
MSN,0.037620021160886176,0.12323891596907653,994.0,HZ3M06_Striatum,HZ3M06,Striatum,3M
Micro,-0.05725159888616658,0.8317234440442489,57.0,HZ3M06_Striatum,HZ3M06,Striatum,3M
ExN,0.13805550084838786,2.7296082705356157e-89,8052.0,HZ3M06_Thalamus,HZ3M06,Thalamus,3M
Olig,0.11092985649929407,1.6221805156320462e-36,4848.0,HZ3M06_Thalamus,HZ3M06,Thalamus,3M
InN,0.10282228405171918,1.7325181286438243e-08,2525.0,HZ3M06_Thalamus,HZ3M06,Thalamus,3M
Micro,0.0764204843667087,0.16121656132070172,374.0,HZ3M06_Thalamus,HZ3M06,Thalamus,3M
Endo,0.06495333025306692,0.6811157210337329,173.0,HZ3M06_Thalamus,HZ3M06,Thalamus,3M
Peri,0.0644212104696151,0.0019407649492621107,2082.0,HZ3M06_Thalamus,HZ3M06,Thalamus,3M
MSN,0.03533680253540687,0.4679209067736745,736.0,HZ3M06_Thalamus,HZ3M06,Thalamus,3M
Astro,-0.018646694047913033,0.43780325056452196,1545.0,HZ3M06_Thalamus,HZ3M06,Thalamus,3M
OPC,-0.051750882525231995,0.5669962231182993,329.0,HZ3M06_Thalamus,HZ3M06,Thalamus,3M
SMC,-0.3358980885275005,0.13611824885650445,101.0,HZ3M06_Thalamus,HZ3M06,Thalamus,3M
OPC,0.1183772092162946,0.1479183412682481,325.0,HZ4M03_Basal forebrain,HZ4M03,Basal forebrain,4M
MSN,0.09423032970743761,0.7488143905812585,18.0,HZ4M03_Basal forebrain,HZ4M03,Basal forebrain,4M
Astro,0.04846739454444515,0.0074530390224707135,1906.0,HZ4M03_Basal forebrain,HZ4M03,Basal forebrain,4M
Olig,0.03743477857273688,0.005446181607849785,2559.0,HZ4M03_Basal forebrain,HZ4M03,Basal forebrain,4M
Micro,0.02601542798660293,0.49726768104024954,641.0,HZ4M03_Basal forebrain,HZ4M03,Basal forebrain,4M
Endo,0.021743406076190186,0.7258170346687418,303.0,HZ4M03_Basal forebrain,HZ4M03,Basal forebrain,4M
InN,0.012160691209053201,0.33910161635829406,3040.0,HZ4M03_Basal forebrain,HZ4M03,Basal forebrain,4M
Peri,-0.006884784625352214,0.8607355097048488,964.0,HZ4M03_Basal forebrain,HZ4M03,Basal forebrain,4M
SMC,-0.031146674874885937,0.6123044769963324,435.0,HZ4M03_Basal forebrain,HZ4M03,Basal forebrain,4M
ExN,-0.04617713102586628,0.07236941366729104,1250.0,HZ4M03_Basal forebrain,HZ4M03,Basal forebrain,4M
OPC,0.6155236497871669,0.09472898819325366,15.0,HZ4M03_Hippocampal formation,HZ4M03,Hippocampal formation,4M
Micro,0.16170597027246328,0.4906355029377655,26.0,HZ4M03_Hippocampal formation,HZ4M03,Hippocampal formation,4M
ExN,0.1000739177614647,0.43406588027217974,48.0,HZ4M03_Hippocampal formation,HZ4M03,Hippocampal formation,4M
Astro,-0.04880642488867597,0.8449712737751562,50.0,HZ4M03_Hippocampal formation,HZ4M03,Hippocampal formation,4M
Olig,-0.34872553402905243,0.13555309993946854,36.0,HZ4M03_Hippocampal formation,HZ4M03,Hippocampal formation,4M
Peri,-0.6522493875524403,0.11722734026276434,14.0,HZ4M03_Hippocampal formation,HZ4M03,Hippocampal formation,4M
SMC,0.21338774767092758,7.358340008018475e-05,671.0,HZ4M03_Prefrontal cortex,HZ4M03,Prefrontal cortex,4M
OPC,0.11473275768468763,0.061859666020929606,720.0,HZ4M03_Prefrontal cortex,HZ4M03,Prefrontal cortex,4M
Endo,0.08179540322239909,0.16032955098912138,831.0,HZ4M03_Prefrontal cortex,HZ4M03,Prefrontal cortex,4M
Peri,0.046788444314857056,0.12024503726918322,1667.0,HZ4M03_Prefrontal cortex,HZ4M03,Prefrontal cortex,4M
ExN,0.035111347552684434,2.5064764730277403e-24,25873.0,HZ4M03_Prefrontal cortex,HZ4M03,Prefrontal cortex,4M
Micro,0.02355941585612485,0.2388932979341032,2434.0,HZ4M03_Prefrontal cortex,HZ4M03,Prefrontal cortex,4M
Astro,0.01929784871026936,0.05668331341940875,6144.0,HZ4M03_Prefrontal cortex,HZ4M03,Prefrontal cortex,4M
Olig,0.014052850283286858,0.2050377561232426,5033.0,HZ4M03_Prefrontal cortex,HZ4M03,Prefrontal cortex,4M
InN,-0.006904115595722018,0.5304687422306635,6698.0,HZ4M03_Prefrontal cortex,HZ4M03,Prefrontal cortex,4M
MSN,-0.07162867222870721,0.9402504153622859,52.0,HZ4M03_Prefrontal cortex,HZ4M03,Prefrontal cortex,4M
SMC,0.3285359568012784,6.857488646031549e-14,950.0,HZ4M03_Striatum,HZ4M03,Striatum,4M
Micro,0.09174188497695841,4.2771277564072644e-07,2791.0,HZ4M03_Striatum,HZ4M03,Striatum,4M
Astro,0.084749071406049,7.460274612107184e-23,7742.0,HZ4M03_Striatum,HZ4M03,Striatum,4M
InN,0.07945292372050244,4.343523586284349e-14,6725.0,HZ4M03_Striatum,HZ4M03,Striatum,4M
Endo,0.07262701701989203,0.018020310739731878,1591.0,HZ4M03_Striatum,HZ4M03,Striatum,4M
Peri,0.06277300747666499,0.0019543365886986962,3025.0,HZ4M03_Striatum,HZ4M03,Striatum,4M
Olig,0.060633052663082755,2.96670216407858e-23,11163.0,HZ4M03_Striatum,HZ4M03,Striatum,4M
ExN,0.04695573469027632,1.5163968685338765e-09,9141.0,HZ4M03_Striatum,HZ4M03,Striatum,4M
MSN,0.042190098002728854,1.2634177571725146e-08,8983.0,HZ4M03_Striatum,HZ4M03,Striatum,4M
OPC,0.03601995845868349,0.36348342817153145,1205.0,HZ4M03_Striatum,HZ4M03,Striatum,4M
Endo,0.2858029706020334,3.3547977584877424e-05,249.0,HZ4M05_Basal forebrain,HZ4M05,Basal forebrain,4M
Peri,0.09101818887257747,0.0170388790031926,682.0,HZ4M05_Basal forebrain,HZ4M05,Basal forebrain,4M
ExN,0.07728715878104753,0.12346562140861254,462.0,HZ4M05_Basal forebrain,HZ4M05,Basal forebrain,4M
SMC,0.06349718193075177,0.2691190083045656,320.0,HZ4M05_Basal forebrain,HZ4M05,Basal forebrain,4M
InN,0.042294344218961194,0.02194034400940616,1643.0,HZ4M05_Basal forebrain,HZ4M05,Basal forebrain,4M
Micro,0.03201547953104413,0.5561891210559288,318.0,HZ4M05_Basal forebrain,HZ4M05,Basal forebrain,4M
Astro,0.006525497471013988,0.7925654479698252,842.0,HZ4M05_Basal forebrain,HZ4M05,Basal forebrain,4M
Olig,-0.0003166374493570213,0.9845725428898369,1419.0,HZ4M05_Basal forebrain,HZ4M05,Basal forebrain,4M
OPC,-0.06178677394922192,0.698695537808621,149.0,HZ4M05_Basal forebrain,HZ4M05,Basal forebrain,4M
Astro,0.08887549299168498,0.40601816494598897,35.0,HZ4M05_Hippocampal formation,HZ4M05,Hippocampal formation,4M
SMC,0.03219218921543093,0.6349769694336289,17.0,HZ4M05_Hippocampal formation,HZ4M05,Hippocampal formation,4M
Peri,-0.06352991618561983,0.9573743957056973,21.0,HZ4M05_Hippocampal formation,HZ4M05,Hippocampal formation,4M
ExN,-0.19491438559230453,0.7468713002082388,16.0,HZ4M05_Hippocampal formation,HZ4M05,Hippocampal formation,4M
SMC,0.5291038214923325,3.8290049339253896e-39,1028.0,HZ4M05_Prefrontal cortex,HZ4M05,Prefrontal cortex,4M
Olig,0.15279251707995797,8.680837202995213e-33,3877.0,HZ4M05_Prefrontal cortex,HZ4M05,Prefrontal cortex,4M
Astro,0.13508561595162002,2.2545614675473702e-41,5664.0,HZ4M05_Prefrontal cortex,HZ4M05,Prefrontal cortex,4M
Peri,0.1235842633393939,1.4398980391919635e-06,2089.0,HZ4M05_Prefrontal cortex,HZ4M05,Prefrontal cortex,4M
Micro,0.1216082912468757,1.7174786873254747e-12,2403.0,HZ4M05_Prefrontal cortex,HZ4M05,Prefrontal cortex,4M
InN,0.0961138279518515,5.206659900304969e-25,7838.0,HZ4M05_Prefrontal cortex,HZ4M05,Prefrontal cortex,4M
ExN,0.09460220392343169,5.90061133718639e-144,23274.0,HZ4M05_Prefrontal cortex,HZ4M05,Prefrontal cortex,4M
Endo,0.07953803948641726,0.06890868825793192,909.0,HZ4M05_Prefrontal cortex,HZ4M05,Prefrontal cortex,4M
OPC,0.0542012283120576,0.38503712712817706,591.0,HZ4M05_Prefrontal cortex,HZ4M05,Prefrontal cortex,4M
MSN,,,22.0,HZ4M05_Prefrontal cortex,HZ4M05,Prefrontal cortex,4M
SMC,0.11738666060574897,0.001015502600861648,1183.0,HZ4M05_Striatum,HZ4M05,Striatum,4M
InN,0.11329434206133233,5.491530223834012e-20,4891.0,HZ4M05_Striatum,HZ4M05,Striatum,4M
OPC,0.10351036536149996,0.1077262702089074,568.0,HZ4M05_Striatum,HZ4M05,Striatum,4M
Peri,0.0830927410798159,2.700389747517966e-06,3121.0,HZ4M05_Striatum,HZ4M05,Striatum,4M
Olig,0.0487017008915444,3.118854047853158e-11,7805.0,HZ4M05_Striatum,HZ4M05,Striatum,4M
Astro,0.0315522690974385,0.007378807765700763,4290.0,HZ4M05_Striatum,HZ4M05,Striatum,4M
Micro,0.029817175360833798,0.16472137004671972,1830.0,HZ4M05_Striatum,HZ4M05,Striatum,4M
ExN,0.015561440979771022,0.22026828647789742,4497.0,HZ4M05_Striatum,HZ4M05,Striatum,4M
MSN,0.015173894188743417,0.028008981067117675,9246.0,HZ4M05_Striatum,HZ4M05,Striatum,4M
Endo,-0.025614749687106548,0.442864908773411,1527.0,HZ4M05_Striatum,HZ4M05,Striatum,4M
SMC,0.13896930749828523,0.014347661514298485,474.0,HZ4MP101_Basal forebrain,HZ4MP101,Basal forebrain,4M
OPC,0.09890046486314163,0.14899685291744774,452.0,HZ4MP101_Basal forebrain,HZ4MP101,Basal forebrain,4M
Olig,0.0811032569486661,1.0662976465511371e-24,5187.0,HZ4MP101_Basal forebrain,HZ4MP101,Basal forebrain,4M
Peri,0.07568722644968627,0.0003821375928686198,1728.0,HZ4MP101_Basal forebrain,HZ4MP101,Basal forebrain,4M
ExN,0.06738275105233668,0.010572507109234727,1296.0,HZ4MP101_Basal forebrain,HZ4MP101,Basal forebrain,4M
InN,0.0639454008196398,1.7081731594999263e-07,3532.0,HZ4MP101_Basal forebrain,HZ4MP101,Basal forebrain,4M
Endo,0.05887588707510782,0.42084905102788983,364.0,HZ4MP101_Basal forebrain,HZ4MP101,Basal forebrain,4M
Micro,0.05134137011583722,0.08218345780963608,880.0,HZ4MP101_Basal forebrain,HZ4MP101,Basal forebrain,4M
Astro,0.03122027087494376,0.03389076897246299,2483.0,HZ4MP101_Basal forebrain,HZ4MP101,Basal forebrain,4M
MSN,-0.08405537047728004,0.6552850146100868,64.0,HZ4MP101_Basal forebrain,HZ4MP101,Basal forebrain,4M
Olig,0.018790258114530972,0.6303949078619671,105.0,HZ4MP101_Hippocampal formation,HZ4MP101,Hippocampal formation,4M
ExN,-0.35237150563964986,0.42204293536445014,14.0,HZ4MP101_Hippocampal formation,HZ4MP101,Hippocampal formation,4M
SMC,0.46229465025771155,2.2250713448581604e-104,1877.0,HZ4MP101_Prefrontal cortex,HZ4MP101,Prefrontal cortex,4M
ExN,0.24205932741062036,0.0,29130.0,HZ4MP101_Prefrontal cortex,HZ4MP101,Prefrontal cortex,4M
Micro,0.23598176948160918,1.0587297977709239e-63,2783.0,HZ4MP101_Prefrontal cortex,HZ4MP101,Prefrontal cortex,4M
Astro,0.20677309095406637,4.4338105455894564e-85,4737.0,HZ4MP101_Prefrontal cortex,HZ4MP101,Prefrontal cortex,4M
MSN,0.17284953839762163,0.7636654655812362,31.0,HZ4MP101_Prefrontal cortex,HZ4MP101,Prefrontal cortex,4M
InN,0.17203370770106535,1.004226237909884e-89,7966.0,HZ4MP101_Prefrontal cortex,HZ4MP101,Prefrontal cortex,4M
Peri,0.1352370372737897,1.563526909576234e-09,2045.0,HZ4MP101_Prefrontal cortex,HZ4MP101,Prefrontal cortex,4M
OPC,0.1125959009982714,0.048100633962760604,578.0,HZ4MP101_Prefrontal cortex,HZ4MP101,Prefrontal cortex,4M
Olig,0.10097352292740872,6.916468834820086e-27,4183.0,HZ4MP101_Prefrontal cortex,HZ4MP101,Prefrontal cortex,4M
Endo,0.06561208008125517,0.07659753254028402,1085.0,HZ4MP101_Prefrontal cortex,HZ4MP101,Prefrontal cortex,4M
InN,0.36825061305297524,8.311971545325296e-204,5151.0,HZ4MP101_Striatum,HZ4MP101,Striatum,4M
SMC,0.2637110643021782,9.32558392277853e-12,1161.0,HZ4MP101_Striatum,HZ4MP101,Striatum,4M
ExN,0.24608386360380888,6.068715398220969e-103,5375.0,HZ4MP101_Striatum,HZ4MP101,Striatum,4M
Micro,0.22903979070711022,4.06765397245897e-33,2259.0,HZ4MP101_Striatum,HZ4MP101,Striatum,4M
Peri,0.21298783455820694,5.731871908267705e-48,4206.0,HZ4MP101_Striatum,HZ4MP101,Striatum,4M
Astro,0.20072212174857973,3.728276592484742e-151,7749.0,HZ4MP101_Striatum,HZ4MP101,Striatum,4M
OPC,0.19441134613867617,3.470778477531291e-05,939.0,HZ4MP101_Striatum,HZ4MP101,Striatum,4M
Olig,0.16388200628683622,4.983297060836893e-193,11561.0,HZ4MP101_Striatum,HZ4MP101,Striatum,4M
Endo,0.06658501985777825,0.021502885706624376,1847.0,HZ4MP101_Striatum,HZ4MP101,Striatum,4M
MSN,0.030308304758200028,6.320077238755015e-08,11617.0,HZ4MP101_Striatum,HZ4MP101,Striatum,4M
Endo,0.3773972919504885,0.3334482281298523,24.0,HZ4MP102_Entorhinal area,HZ4MP102,Entorhinal area,4M
InN,0.2857688297043893,0.001149367923634337,149.0,HZ4MP102_Entorhinal area,HZ4MP102,Entorhinal area,4M
Peri,0.25406896454055344,0.3869060533742896,22.0,HZ4MP102_Entorhinal area,HZ4MP102,Entorhinal area,4M
SMC,0.17177999782758632,0.5490895542808034,21.0,HZ4MP102_Entorhinal area,HZ4MP102,Entorhinal area,4M
OPC,0.16240641866626904,0.5295725872359707,39.0,HZ4MP102_Entorhinal area,HZ4MP102,Entorhinal area,4M
Micro,0.14367921310481452,0.17767401942988204,62.0,HZ4MP102_Entorhinal area,HZ4MP102,Entorhinal area,4M
Olig,0.07888962662387722,0.5732240986479415,37.0,HZ4MP102_Entorhinal area,HZ4MP102,Entorhinal area,4M
ExN,0.05216308973079111,0.17330970985126837,496.0,HZ4MP102_Entorhinal area,HZ4MP102,Entorhinal area,4M
Astro,0.04665008871731584,0.5016558547539334,151.0,HZ4MP102_Entorhinal area,HZ4MP102,Entorhinal area,4M
MSN,0.00338005378041123,0.9192229730331914,88.0,HZ4MP102_Entorhinal area,HZ4MP102,Entorhinal area,4M
OPC,0.4003808342035429,0.026049300828547832,110.0,HZ4MP102_Hippocampal formation,HZ4MP102,Hippocampal formation,4M
Micro,0.3000905095732151,4.660708556481133e-47,1395.0,HZ4MP102_Hippocampal formation,HZ4MP102,Hippocampal formation,4M
ExN,0.23652782113232712,0.0,8772.0,HZ4MP102_Hippocampal formation,HZ4MP102,Hippocampal formation,4M
SMC,0.21700362612237944,0.0006869973654129835,379.0,HZ4MP102_Hippocampal formation,HZ4MP102,Hippocampal formation,4M
InN,0.16833326068866794,0.0003833123427748279,534.0,HZ4MP102_Hippocampal formation,HZ4MP102,Hippocampal formation,4M
Astro,0.06603337405210845,6.077886773767796e-08,2881.0,HZ4MP102_Hippocampal formation,HZ4MP102,Hippocampal formation,4M
Olig,0.019633641556340262,0.33861686619675524,1219.0,HZ4MP102_Hippocampal formation,HZ4MP102,Hippocampal formation,4M
MSN,0.0014230629474104263,0.9594490773246738,212.0,HZ4MP102_Hippocampal formation,HZ4MP102,Hippocampal formation,4M
Endo,-0.00034235897711156534,0.980249303436255,593.0,HZ4MP102_Hippocampal formation,HZ4MP102,Hippocampal formation,4M
Peri,-0.00990834976907948,0.8637260745832,609.0,HZ4MP102_Hippocampal formation,HZ4MP102,Hippocampal formation,4M
SMC,0.14640854721668595,0.025687372428395496,325.0,HZ4MP102_Prefrontal cortex,HZ4MP102,Prefrontal cortex,4M
Olig,0.13496176545850286,9.677092552605155e-17,1749.0,HZ4MP102_Prefrontal cortex,HZ4MP102,Prefrontal cortex,4M
ExN,0.09908259587061778,3.4111332505889142e-130,17834.0,HZ4MP102_Prefrontal cortex,HZ4MP102,Prefrontal cortex,4M
Astro,0.09362274838209894,1.2485202922661188e-08,2321.0,HZ4MP102_Prefrontal cortex,HZ4MP102,Prefrontal cortex,4M
Micro,0.059542006319693225,0.020886045866736546,1157.0,HZ4MP102_Prefrontal cortex,HZ4MP102,Prefrontal cortex,4M
Peri,0.05773021920717143,0.2515162238265861,608.0,HZ4MP102_Prefrontal cortex,HZ4MP102,Prefrontal cortex,4M
OPC,0.049557488647447585,0.554171898889501,323.0,HZ4MP102_Prefrontal cortex,HZ4MP102,Prefrontal cortex,4M
