,Moran's I,P-value,num_cell,sample_region,sample,region,month
Olig,0.11022277358468766,7.710666123001585e-18,2194.0,HZ3M05_Basal forebrain,HZ3M05,Basal forebrain,3M
OPC,-0.022376050224175822,0.8507091187155534,244.0,HZ3M05_Basal forebrain,HZ3M05,Basal forebrain,3M
Endo,-0.11949089831778573,0.5434756418401898,109.0,HZ3M05_Basal forebrain,HZ3M05,Basal forebrain,3M
InN,0.353307007408208,0.5086774857415224,13.0,HZ3M05_Hippocampal formation,HZ3M05,Hippocampal formation,3M
Astro,0.15717627568079684,0.13387396346072725,33.0,HZ3M05_Hippocampal formation,HZ3M05,Hippocampal formation,3M
ExN,0.05602686612266978,0.6798607499508018,67.0,HZ3M05_Hippocampal formation,HZ3M05,Hippocampal formation,3M
SMC,0.2796734900821836,9.471850908373633e-05,245.0,HZ3M05_Prefrontal cortex,HZ3M05,Prefrontal cortex,3M
OPC,0.1636537029530005,0.02190404736281155,542.0,HZ3M05_Prefrontal cortex,HZ3M05,Prefrontal cortex,3M
Micro,0.15183204110464546,2.326119932799819e-06,982.0,HZ3M05_Prefrontal cortex,HZ3M05,Prefrontal cortex,3M
Peri,0.07387544583581178,2.9362208792307975e-05,2472.0,HZ3M05_Prefrontal cortex,HZ3M05,Prefrontal cortex,3M
Astro,0.05674922437758254,8.23745808802586e-05,2952.0,HZ3M05_Prefrontal cortex,HZ3M05,Prefrontal cortex,3M
InN,0.04171448118281928,3.587651768679419e-05,5947.0,HZ3M05_Prefrontal cortex,HZ3M05,Prefrontal cortex,3M
Endo,0.03886824195512148,0.6598229917310128,346.0,HZ3M05_Prefrontal cortex,HZ3M05,Prefrontal cortex,3M
ExN,0.03766068249959168,3.6407347041537234e-32,25537.0,HZ3M05_Prefrontal cortex,HZ3M05,Prefrontal cortex,3M
MSN,0.01331893810806582,0.8918263507044696,90.0,HZ3M05_Prefrontal cortex,HZ3M05,Prefrontal cortex,3M
Olig,0.005127134349306403,0.6456642696790905,3131.0,HZ3M05_Prefrontal cortex,HZ3M05,Prefrontal cortex,3M
SMC,0.23894828315048358,2.6521766514665693e-10,543.0,HZ3M05_Striatum,HZ3M05,Striatum,3M
Peri,0.2115439321131389,2.403328054187909e-95,5688.0,HZ3M05_Striatum,HZ3M05,Striatum,3M
InN,0.12597735629703105,4.922604415618517e-52,7718.0,HZ3M05_Striatum,HZ3M05,Striatum,3M
Astro,0.09154416297920924,7.771281606615192e-18,4373.0,HZ3M05_Striatum,HZ3M05,Striatum,3M
ExN,0.0757988569439912,1.1972314329652868e-12,6380.0,HZ3M05_Striatum,HZ3M05,Striatum,3M
Endo,0.06642073540920629,0.14971430291551147,875.0,HZ3M05_Striatum,HZ3M05,Striatum,3M
MSN,0.06403811353689037,3.72318101445907e-32,12032.0,HZ3M05_Striatum,HZ3M05,Striatum,3M
Olig,0.060599631459901146,6.079217606591928e-20,7582.0,HZ3M05_Striatum,HZ3M05,Striatum,3M
Micro,0.03996089770457824,0.14670976006935105,1136.0,HZ3M05_Striatum,HZ3M05,Striatum,3M
OPC,0.03888631359617327,0.44559004277682235,760.0,HZ3M05_Striatum,HZ3M05,Striatum,3M
MSN,0.8735942412867116,6.424337535505613e-05,60.0,HZ3M06_Entorhinal area,HZ3M06,Entorhinal area,3M
OPC,0.3359456055409383,0.28445564268158685,36.0,HZ3M06_Entorhinal area,HZ3M06,Entorhinal area,3M
SMC,0.2645897329300817,0.23044602512204204,31.0,HZ3M06_Entorhinal area,HZ3M06,Entorhinal area,3M
Endo,0.15619646165778595,0.8081517770723418,15.0,HZ3M06_Entorhinal area,HZ3M06,Entorhinal area,3M
InN,0.1397016715631663,0.01286225117084094,280.0,HZ3M06_Entorhinal area,HZ3M06,Entorhinal area,3M
Astro,0.12097079052702019,0.13206135503035815,154.0,HZ3M06_Entorhinal area,HZ3M06,Entorhinal area,3M
Peri,0.08103480936243308,0.5217599127778824,72.0,HZ3M06_Entorhinal area,HZ3M06,Entorhinal area,3M
ExN,0.06587042245442667,0.008434578771046013,811.0,HZ3M06_Entorhinal area,HZ3M06,Entorhinal area,3M
Micro,-0.13166769458559988,0.6284517485943478,37.0,HZ3M06_Entorhinal area,HZ3M06,Entorhinal area,3M
Olig,-0.286477677793011,0.6176034930550979,19.0,HZ3M06_Entorhinal area,HZ3M06,Entorhinal area,3M
SMC,0.21663867295160702,0.020730700848168016,219.0,HZ3M06_Hippocampal formation,HZ3M06,Hippocampal formation,3M
InN,0.11535540405535052,9.295014563376488e-05,1278.0,HZ3M06_Hippocampal formation,HZ3M06,Hippocampal formation,3M
Endo,0.07715965227354679,0.4372057378480253,305.0,HZ3M06_Hippocampal formation,HZ3M06,Hippocampal formation,3M
Olig,0.07162572191169624,6.221815272924315e-08,2400.0,HZ3M06_Hippocampal formation,HZ3M06,Hippocampal formation,3M
ExN,0.043048894785818116,1.5387576621868936e-12,8955.0,HZ3M06_Hippocampal formation,HZ3M06,Hippocampal formation,3M
Peri,0.04234831206730659,0.08248107371093173,1547.0,HZ3M06_Hippocampal formation,HZ3M06,Hippocampal formation,3M
Astro,0.012049016214194032,0.4459247969703225,2226.0,HZ3M06_Hippocampal formation,HZ3M06,Hippocampal formation,3M
MSN,0.011075777510380259,0.7961408199744959,740.0,HZ3M06_Hippocampal formation,HZ3M06,Hippocampal formation,3M
Micro,-0.011053378099610892,0.7580318849395646,926.0,HZ3M06_Hippocampal formation,HZ3M06,Hippocampal formation,3M
OPC,-0.1225958044929391,0.15100487066060456,326.0,HZ3M06_Hippocampal formation,HZ3M06,Hippocampal formation,3M
Endo,0.11799890883069482,0.4542168895809121,172.0,HZ3M06_Prefrontal cortex,HZ3M06,Prefrontal cortex,3M
SMC,0.07076947351688433,0.5793704115448182,160.0,HZ3M06_Prefrontal cortex,HZ3M06,Prefrontal cortex,3M
InN,0.05323822544390009,7.873209538041544e-06,4673.0,HZ3M06_Prefrontal cortex,HZ3M06,Prefrontal cortex,3M
Micro,0.0468094160148969,0.28288902237989455,607.0,HZ3M06_Prefrontal cortex,HZ3M06,Prefrontal cortex,3M
ExN,0.044359634823297384,1.4073368761194359e-40,21627.0,HZ3M06_Prefrontal cortex,HZ3M06,Prefrontal cortex,3M
MSN,0.036475557434981216,0.3206837287577724,1190.0,HZ3M06_Prefrontal cortex,HZ3M06,Prefrontal cortex,3M
Olig,0.03225979564099251,0.059999984246893436,1400.0,HZ3M06_Prefrontal cortex,HZ3M06,Prefrontal cortex,3M
Peri,0.005318062021382729,0.8730081876415439,876.0,HZ3M06_Prefrontal cortex,HZ3M06,Prefrontal cortex,3M
Astro,-0.014755042728204866,0.6428153335406144,1103.0,HZ3M06_Prefrontal cortex,HZ3M06,Prefrontal cortex,3M
OPC,-0.037965622735771615,0.7750748608618893,245.0,HZ3M06_Prefrontal cortex,HZ3M06,Prefrontal cortex,3M
OPC,0.2514323034579478,0.1562545599591245,117.0,HZ3M06_Retrosplenial area,HZ3M06,Retrosplenial area,3M
Endo,0.1336368117853706,0.5852196790892277,71.0,HZ3M06_Retrosplenial area,HZ3M06,Retrosplenial area,3M
Peri,0.12654839418986516,0.003865260327635047,518.0,HZ3M06_Retrosplenial area,HZ3M06,Retrosplenial area,3M
InN,0.08928337870922473,6.078073019715269e-05,1471.0,HZ3M06_Retrosplenial area,HZ3M06,Retrosplenial area,3M
ExN,0.0658334115712694,3.899761260307496e-09,3417.0,HZ3M06_Retrosplenial area,HZ3M06,Retrosplenial area,3M
MSN,0.05537941085805291,0.500558529652834,318.0,HZ3M06_Retrosplenial area,HZ3M06,Retrosplenial area,3M
SMC,0.05076036507720717,0.5460562366299369,114.0,HZ3M06_Retrosplenial area,HZ3M06,Retrosplenial area,3M
Astro,0.04002338341824143,0.19839726349713183,742.0,HZ3M06_Retrosplenial area,HZ3M06,Retrosplenial area,3M
Olig,0.036164160772266876,0.22149774333831163,594.0,HZ3M06_Retrosplenial area,HZ3M06,Retrosplenial area,3M
Micro,-0.03524013750688363,0.536655756144506,329.0,HZ3M06_Retrosplenial area,HZ3M06,Retrosplenial area,3M
InN,0.3449233622109621,3.1357903733793026e-10,324.0,HZ3M06_Striatum,HZ3M06,Striatum,3M
OPC,0.29832472587533304,0.1252633381286482,29.0,HZ3M06_Striatum,HZ3M06,Striatum,3M
Peri,0.2929357348173174,9.430483305048591e-10,345.0,HZ3M06_Striatum,HZ3M06,Striatum,3M
Astro,0.2891484315460494,1.7428570080686484e-07,296.0,HZ3M06_Striatum,HZ3M06,Striatum,3M
Endo,0.2580916443197673,0.2545373672690667,44.0,HZ3M06_Striatum,HZ3M06,Striatum,3M
ExN,0.22991668880399357,0.003360801318347653,225.0,HZ3M06_Striatum,HZ3M06,Striatum,3M
Olig,0.09029723890724033,0.006489516608713434,411.0,HZ3M06_Striatum,HZ3M06,Striatum,3M
MSN,0.03624789873000142,0.1371287340057767,994.0,HZ3M06_Striatum,HZ3M06,Striatum,3M
Micro,-0.18601344413582385,0.36439272270841194,57.0,HZ3M06_Striatum,HZ3M06,Striatum,3M
Micro,0.13953965926245998,0.011771671660026843,374.0,HZ3M06_Thalamus,HZ3M06,Thalamus,3M
ExN,0.09522331067293723,1.8100315923010212e-43,8052.0,HZ3M06_Thalamus,HZ3M06,Thalamus,3M
Olig,0.08741481896285816,2.5123509529672057e-23,4848.0,HZ3M06_Thalamus,HZ3M06,Thalamus,3M
InN,0.07800373136098698,1.8568785875860592e-05,2525.0,HZ3M06_Thalamus,HZ3M06,Thalamus,3M
Peri,0.027676072134757233,0.17878094031190161,2082.0,HZ3M06_Thalamus,HZ3M06,Thalamus,3M
MSN,0.016421313497295774,0.7250471243864405,736.0,HZ3M06_Thalamus,HZ3M06,Thalamus,3M
Endo,0.015076950705764784,0.9034437978576241,173.0,HZ3M06_Thalamus,HZ3M06,Thalamus,3M
Astro,-0.0015779791631642765,0.9680100916765854,1545.0,HZ3M06_Thalamus,HZ3M06,Thalamus,3M
OPC,-0.11492822081167035,0.1884714108112363,329.0,HZ3M06_Thalamus,HZ3M06,Thalamus,3M
SMC,-0.13487108657299932,0.567957087641529,101.0,HZ3M06_Thalamus,HZ3M06,Thalamus,3M
OPC,0.16481928394983067,0.04548297008155822,325.0,HZ4M03_Basal forebrain,HZ4M03,Basal forebrain,4M
MSN,0.09004051403746666,0.7554679821553817,18.0,HZ4M03_Basal forebrain,HZ4M03,Basal forebrain,4M
Micro,0.022794257590937242,0.548832727928556,641.0,HZ4M03_Basal forebrain,HZ4M03,Basal forebrain,4M
InN,0.016230802534533587,0.20499066165134683,3040.0,HZ4M03_Basal forebrain,HZ4M03,Basal forebrain,4M
Olig,0.014915953725358425,0.26070318218461286,2559.0,HZ4M03_Basal forebrain,HZ4M03,Basal forebrain,4M
Astro,0.013422434202788866,0.44618775547461076,1906.0,HZ4M03_Basal forebrain,HZ4M03,Basal forebrain,4M
Endo,-0.003582684890459559,0.9969686738714981,303.0,HZ4M03_Basal forebrain,HZ4M03,Basal forebrain,4M
Peri,-0.003940841895449575,0.9305952208212555,964.0,HZ4M03_Basal forebrain,HZ4M03,Basal forebrain,4M
SMC,-0.023114636929073243,0.7146208395808331,435.0,HZ4M03_Basal forebrain,HZ4M03,Basal forebrain,4M
ExN,-0.03885704953548003,0.1318281901291142,1250.0,HZ4M03_Basal forebrain,HZ4M03,Basal forebrain,4M
OPC,0.44015793083701404,0.21335304285965517,15.0,HZ4M03_Hippocampal formation,HZ4M03,Hippocampal formation,4M
Micro,0.26484013560451536,0.2975307645586558,26.0,HZ4M03_Hippocampal formation,HZ4M03,Hippocampal formation,4M
ExN,0.2393305668200457,0.09297033249976416,48.0,HZ4M03_Hippocampal formation,HZ4M03,Hippocampal formation,4M
Astro,-0.06510994099845432,0.758236105632154,50.0,HZ4M03_Hippocampal formation,HZ4M03,Hippocampal formation,4M
Olig,-0.40113529970464024,0.08240632839391457,36.0,HZ4M03_Hippocampal formation,HZ4M03,Hippocampal formation,4M
Peri,-0.974607531575577,0.014515522066571696,14.0,HZ4M03_Hippocampal formation,HZ4M03,Hippocampal formation,4M
OPC,0.10151259479971858,0.09798206115026452,720.0,HZ4M03_Prefrontal cortex,HZ4M03,Prefrontal cortex,4M
ExN,0.032336984135607975,6.988141424279947e-21,25873.0,HZ4M03_Prefrontal cortex,HZ4M03,Prefrontal cortex,4M
Astro,0.012370083178327041,0.21970184536073256,6144.0,HZ4M03_Prefrontal cortex,HZ4M03,Prefrontal cortex,4M
Peri,0.007755245177905086,0.7841202736111637,1667.0,HZ4M03_Prefrontal cortex,HZ4M03,Prefrontal cortex,4M
SMC,0.003002526328285488,0.9339065700843396,671.0,HZ4M03_Prefrontal cortex,HZ4M03,Prefrontal cortex,4M
Olig,-0.0015146647037104033,0.9068439508469214,5033.0,HZ4M03_Prefrontal cortex,HZ4M03,Prefrontal cortex,4M
Micro,-0.00502624461648719,0.8206075761730831,2434.0,HZ4M03_Prefrontal cortex,HZ4M03,Prefrontal cortex,4M
InN,-0.010496563112020903,0.336599041792186,6698.0,HZ4M03_Prefrontal cortex,HZ4M03,Prefrontal cortex,4M
Endo,-0.03738197561224775,0.5405752931289838,831.0,HZ4M03_Prefrontal cortex,HZ4M03,Prefrontal cortex,4M
MSN,-0.062463414973111885,0.9507625553392257,52.0,HZ4M03_Prefrontal cortex,HZ4M03,Prefrontal cortex,4M
SMC,0.20733058751407024,2.180405708681854e-06,950.0,HZ4M03_Striatum,HZ4M03,Striatum,4M
Micro,0.1416616887460545,6.3534214352449385e-15,2791.0,HZ4M03_Striatum,HZ4M03,Striatum,4M
Olig,0.0803010410079562,1.6711710417655415e-39,11163.0,HZ4M03_Striatum,HZ4M03,Striatum,4M
Astro,0.07579800807926441,1.3246849268442862e-18,7742.0,HZ4M03_Striatum,HZ4M03,Striatum,4M
InN,0.07418406254054807,1.7825526684598057e-12,6725.0,HZ4M03_Striatum,HZ4M03,Striatum,4M
Peri,0.05896719147714855,0.0036108375444962853,3025.0,HZ4M03_Striatum,HZ4M03,Striatum,4M
Endo,0.04016145854315768,0.18784152033999624,1591.0,HZ4M03_Striatum,HZ4M03,Striatum,4M
ExN,0.03556702039607433,4.64011524828877e-06,9141.0,HZ4M03_Striatum,HZ4M03,Striatum,4M
MSN,0.02141405752382477,0.0037810140180729425,8983.0,HZ4M03_Striatum,HZ4M03,Striatum,4M
OPC,0.009696271551893896,0.7951756795515719,1205.0,HZ4M03_Striatum,HZ4M03,Striatum,4M
Endo,0.21589576134168623,0.0016468880282079666,249.0,HZ4M05_Basal forebrain,HZ4M05,Basal forebrain,4M
SMC,0.10488883717642182,0.07320096024331081,320.0,HZ4M05_Basal forebrain,HZ4M05,Basal forebrain,4M
ExN,0.08614875943895907,0.08686256659814226,462.0,HZ4M05_Basal forebrain,HZ4M05,Basal forebrain,4M
Micro,0.04198050042903379,0.4500935277738398,318.0,HZ4M05_Basal forebrain,HZ4M05,Basal forebrain,4M
Peri,0.03750221929460695,0.31474193174249687,682.0,HZ4M05_Basal forebrain,HZ4M05,Basal forebrain,4M
InN,0.0315370810563496,0.0860027443938145,1643.0,HZ4M05_Basal forebrain,HZ4M05,Basal forebrain,4M
Olig,0.004164519924405135,0.8085253075621579,1419.0,HZ4M05_Basal forebrain,HZ4M05,Basal forebrain,4M
Astro,0.00034618378343955755,0.9582619443812712,842.0,HZ4M05_Basal forebrain,HZ4M05,Basal forebrain,4M
OPC,-0.040141510582308984,0.8143415739830534,149.0,HZ4M05_Basal forebrain,HZ4M05,Basal forebrain,4M
Peri,0.06795365323161033,0.6412403837732696,21.0,HZ4M05_Hippocampal formation,HZ4M05,Hippocampal formation,4M
Astro,0.06032603187075486,0.528450896934898,35.0,HZ4M05_Hippocampal formation,HZ4M05,Hippocampal formation,4M
SMC,0.03308429083751501,0.6317921209728347,17.0,HZ4M05_Hippocampal formation,HZ4M05,Hippocampal formation,4M
ExN,-0.1199288280488208,0.8933649488961594,16.0,HZ4M05_Hippocampal formation,HZ4M05,Hippocampal formation,4M
SMC,0.3399517208952363,3.828224870100419e-17,1028.0,HZ4M05_Prefrontal cortex,HZ4M05,Prefrontal cortex,4M
Micro,0.19252301022056606,6.685397391076024e-29,2403.0,HZ4M05_Prefrontal cortex,HZ4M05,Prefrontal cortex,4M
ExN,0.11893103462349695,2.7962539416519864e-226,23274.0,HZ4M05_Prefrontal cortex,HZ4M05,Prefrontal cortex,4M
InN,0.10351924920235957,9.60402801480211e-29,7838.0,HZ4M05_Prefrontal cortex,HZ4M05,Prefrontal cortex,4M
Astro,0.09395186156355036,6.86387715892292e-21,5664.0,HZ4M05_Prefrontal cortex,HZ4M05,Prefrontal cortex,4M
Peri,0.09051799672153103,0.0004079331909533429,2089.0,HZ4M05_Prefrontal cortex,HZ4M05,Prefrontal cortex,4M
Olig,0.08138317050685671,1.997221979074294e-10,3877.0,HZ4M05_Prefrontal cortex,HZ4M05,Prefrontal cortex,4M
Endo,0.05754519410787331,0.18586345800962867,909.0,HZ4M05_Prefrontal cortex,HZ4M05,Prefrontal cortex,4M
OPC,0.053256972943196486,0.3931168971225334,591.0,HZ4M05_Prefrontal cortex,HZ4M05,Prefrontal cortex,4M
MSN,,,22.0,HZ4M05_Prefrontal cortex,HZ4M05,Prefrontal cortex,4M
SMC,0.19230632605076034,7.937801176137684e-08,1183.0,HZ4M05_Striatum,HZ4M05,Striatum,4M
InN,0.10988942382260829,6.729145056432611e-19,4891.0,HZ4M05_Striatum,HZ4M05,Striatum,4M
Peri,0.10525675339829114,2.8639258235979656e-09,3121.0,HZ4M05_Striatum,HZ4M05,Striatum,4M
Astro,0.055456304079777585,2.677079036172802e-06,4290.0,HZ4M05_Striatum,HZ4M05,Striatum,4M
Olig,0.05207100055575897,1.255981833704813e-12,7805.0,HZ4M05_Striatum,HZ4M05,Striatum,4M
Micro,0.04352430425652924,0.04374088158898046,1830.0,HZ4M05_Striatum,HZ4M05,Striatum,4M
ExN,0.033014568973570586,0.009843766489733423,4497.0,HZ4M05_Striatum,HZ4M05,Striatum,4M
OPC,0.015532482844510328,0.7915715340237791,568.0,HZ4M05_Striatum,HZ4M05,Striatum,4M
MSN,0.01446885087461079,0.036100488570156256,9246.0,HZ4M05_Striatum,HZ4M05,Striatum,4M
Endo,-0.018377942227324546,0.5858410845801694,1527.0,HZ4M05_Striatum,HZ4M05,Striatum,4M
OPC,0.10415349707732742,0.12900140423049566,452.0,HZ4MP101_Basal forebrain,HZ4MP101,Basal forebrain,4M
ExN,0.08186314187334547,0.001937265224816523,1296.0,HZ4MP101_Basal forebrain,HZ4MP101,Basal forebrain,4M
Micro,0.05780279426047272,0.05091876219725361,880.0,HZ4MP101_Basal forebrain,HZ4MP101,Basal forebrain,4M
Olig,0.05451424259382784,5.042626318379566e-12,5187.0,HZ4MP101_Basal forebrain,HZ4MP101,Basal forebrain,4M
InN,0.049034697818602216,5.950575434597051e-05,3532.0,HZ4MP101_Basal forebrain,HZ4MP101,Basal forebrain,4M
Peri,0.04857651904728132,0.022054179611844055,1728.0,HZ4MP101_Basal forebrain,HZ4MP101,Basal forebrain,4M
SMC,0.04508560392859309,0.412711993507898,474.0,HZ4MP101_Basal forebrain,HZ4MP101,Basal forebrain,4M
Endo,0.035731806981261584,0.61519780406252,364.0,HZ4MP101_Basal forebrain,HZ4MP101,Basal forebrain,4M
Astro,0.019013626903478558,0.19274079398117228,2483.0,HZ4MP101_Basal forebrain,HZ4MP101,Basal forebrain,4M
MSN,-0.09398636175509313,0.6090313256811681,64.0,HZ4MP101_Basal forebrain,HZ4MP101,Basal forebrain,4M
Olig,-0.017354661043050463,0.8956979753178419,105.0,HZ4MP101_Hippocampal formation,HZ4MP101,Hippocampal formation,4M
ExN,-0.35486101832798184,0.4178605873235768,14.0,HZ4MP101_Hippocampal formation,HZ4MP101,Hippocampal formation,4M
SMC,0.4070475947268233,2.232857067707416e-81,1877.0,HZ4MP101_Prefrontal cortex,HZ4MP101,Prefrontal cortex,4M
Micro,0.25053892790059173,1.4815323497589323e-71,2783.0,HZ4MP101_Prefrontal cortex,HZ4MP101,Prefrontal cortex,4M
ExN,0.21456413720030706,0.0,29130.0,HZ4MP101_Prefrontal cortex,HZ4MP101,Prefrontal cortex,4M
Astro,0.16309516872008115,1.1708425898625802e-53,4737.0,HZ4MP101_Prefrontal cortex,HZ4MP101,Prefrontal cortex,4M
InN,0.13133042667816314,4.3867360573529935e-53,7966.0,HZ4MP101_Prefrontal cortex,HZ4MP101,Prefrontal cortex,4M
MSN,0.12836322842144082,0.8135896422805866,31.0,HZ4MP101_Prefrontal cortex,HZ4MP101,Prefrontal cortex,4M
Peri,0.09868474439395485,1.02574563474635e-05,2045.0,HZ4MP101_Prefrontal cortex,HZ4MP101,Prefrontal cortex,4M
OPC,0.0891672167179345,0.11607776701552378,578.0,HZ4MP101_Prefrontal cortex,HZ4MP101,Prefrontal cortex,4M
Olig,0.07298100831284803,8.065900180896099e-15,4183.0,HZ4MP101_Prefrontal cortex,HZ4MP101,Prefrontal cortex,4M
Endo,0.038316486169147776,0.2963361846379917,1085.0,HZ4MP101_Prefrontal cortex,HZ4MP101,Prefrontal cortex,4M
Micro,0.40610883668937037,4.1343138310038207e-100,2259.0,HZ4MP101_Striatum,HZ4MP101,Striatum,4M
InN,0.372749493433993,9.196765850472737e-209,5151.0,HZ4MP101_Striatum,HZ4MP101,Striatum,4M
ExN,0.26112754254762766,1.1702753927090622e-115,5375.0,HZ4MP101_Striatum,HZ4MP101,Striatum,4M
SMC,0.24394110548558645,2.841545328656636e-10,1161.0,HZ4MP101_Striatum,HZ4MP101,Striatum,4M
Peri,0.23919484148205258,5.147022402467274e-60,4206.0,HZ4MP101_Striatum,HZ4MP101,Striatum,4M
Astro,0.19614055842640968,1.9842117246291496e-144,7749.0,HZ4MP101_Striatum,HZ4MP101,Striatum,4M
OPC,0.19324873125896205,3.862960927593034e-05,939.0,HZ4MP101_Striatum,HZ4MP101,Striatum,4M
Olig,0.17726171675912578,1.8464809571560648e-225,11561.0,HZ4MP101_Striatum,HZ4MP101,Striatum,4M
Endo,0.10836976487063682,0.00019138113255471944,1847.0,HZ4MP101_Striatum,HZ4MP101,Striatum,4M
MSN,0.026220613110489743,2.841092672983241e-06,11617.0,HZ4MP101_Striatum,HZ4MP101,Striatum,4M
Endo,0.28510272766836264,0.4501923139889671,24.0,HZ4MP102_Entorhinal area,HZ4MP102,Entorhinal area,4M
InN,0.26295080334680515,0.002721553411150354,149.0,HZ4MP102_Entorhinal area,HZ4MP102,Entorhinal area,4M
OPC,0.13583853088537076,0.5890884490384718,39.0,HZ4MP102_Entorhinal area,HZ4MP102,Entorhinal area,4M
Peri,0.07927531955056792,0.7159078059562289,22.0,HZ4MP102_Entorhinal area,HZ4MP102,Entorhinal area,4M
Micro,0.06846070797623074,0.47488964578574866,62.0,HZ4MP102_Entorhinal area,HZ4MP102,Entorhinal area,4M
MSN,0.06659822854524701,0.59442678182546,88.0,HZ4MP102_Entorhinal area,HZ4MP102,Entorhinal area,4M
ExN,0.06255918947831186,0.10461003486316522,496.0,HZ4MP102_Entorhinal area,HZ4MP102,Entorhinal area,4M
Olig,0.04990691348895319,0.6816209994644649,37.0,HZ4MP102_Entorhinal area,HZ4MP102,Entorhinal area,4M
Astro,0.023979965247872957,0.6993467179898407,151.0,HZ4MP102_Entorhinal area,HZ4MP102,Entorhinal area,4M
SMC,-0.05613062002957079,0.9867864457896851,21.0,HZ4MP102_Entorhinal area,HZ4MP102,Entorhinal area,4M
OPC,0.6820548195190523,0.00017260909678646033,110.0,HZ4MP102_Hippocampal formation,HZ4MP102,Hippocampal formation,4M
Micro,0.3827966665554939,2.3505540264217437e-75,1395.0,HZ4MP102_Hippocampal formation,HZ4MP102,Hippocampal formation,4M
ExN,0.31311611492724795,0.0,8772.0,HZ4MP102_Hippocampal formation,HZ4MP102,Hippocampal formation,4M
SMC,0.25068217543704785,9.032019437776642e-05,379.0,HZ4MP102_Hippocampal formation,HZ4MP102,Hippocampal formation,4M
InN,0.1891119009432938,6.752339830074727e-05,534.0,HZ4MP102_Hippocampal formation,HZ4MP102,Hippocampal formation,4M
Astro,0.10046893286906432,1.93001386465594e-16,2881.0,HZ4MP102_Hippocampal formation,HZ4MP102,Hippocampal formation,4M
Olig,0.0686675340819022,0.0011508657779769106,1219.0,HZ4MP102_Hippocampal formation,HZ4MP102,Hippocampal formation,4M
Peri,-0.008626088229335882,0.8847102700575388,609.0,HZ4MP102_Hippocampal formation,HZ4MP102,Hippocampal formation,4M
MSN,-0.059221579536458395,0.6530536836751345,212.0,HZ4MP102_Hippocampal formation,HZ4MP102,Hippocampal formation,4M
Endo,-0.06790433414181027,0.223560907350989,593.0,HZ4MP102_Hippocampal formation,HZ4MP102,Hippocampal formation,4M
Olig,0.1280464600928927,3.1516485698449747e-15,1749.0,HZ4MP102_Prefrontal cortex,HZ4MP102,Prefrontal cortex,4M
ExN,0.1084427395460108,1.5346777950023815e-155,17834.0,HZ4MP102_Prefrontal cortex,HZ4MP102,Prefrontal cortex,4M
Astro,0.10488981167540079,1.8302618323000485e-10,2321.0,HZ4MP102_Prefrontal cortex,HZ4MP102,Prefrontal cortex,4M
SMC,0.07544734205109951,0.24121499675878366,325.0,HZ4MP102_Prefrontal cortex,HZ4MP102,Prefrontal cortex,4M
Micro,0.057676252819412015,0.025176130165740395,1157.0,HZ4MP102_Prefrontal cortex,HZ4MP102,Prefrontal cortex,4M
Peri,0.054505806305585214,0.2781848301575336,608.0,HZ4MP102_Prefrontal cortex,HZ4MP102,Prefrontal cortex,4M
MSN,0.03828544505638693,0.23528464253035797,1335.0,HZ4MP102_Prefrontal cortex,HZ4MP102,Prefrontal cortex,4M
